#
# Transition date estimate for NEON.D01.HARV.DP1.00033
#
# Site: NEON.D01.HARV.DP1.00033
# Veg Type: DB
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2017
# Year max: 2019
# Final Processing Date: 2020-04-08
# Final Processing Time: 10:58:28
# Spline RMSE gcc_mean: 0.0027
# Spline RMSE gcc_50: 0.00302
# Spline RMSE gcc_75: 0.00323
# Spline RMSE gcc_90: 0.00566
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
NEON.D01.HARV.DP1.00033,DB,1000,rising,gcc_mean,2018-05-08,2018-05-12,2018-05-17,2018-05-07,2018-05-11,2018-05-16,2018-05-10,2018-05-14,2018-05-18,0.33754,0.35274,0.38753,0.32854,0.44074
NEON.D01.HARV.DP1.00033,DB,1000,rising,gcc_mean,2019-05-13,2019-05-17,2019-05-22,2019-05-11,2019-05-16,2019-05-20,2019-05-15,2019-05-19,2019-05-23,0.33773,0.35113,0.38551,0.32769,0.43487
NEON.D01.HARV.DP1.00033,DB,1000,falling,gcc_90,2019-10-23,2019-10-20,2019-10-13,2019-10-24,2019-10-21,2019-10-15,2019-10-21,2019-10-18,2019-10-12,0.33157,0.34832,0.38619,0.32601,0.43808
NEON.D01.HARV.DP1.00033,DB,1000,falling,gcc_90,2018-11-07,2018-11-03,2018-10-22,2018-11-09,2018-11-05,2018-10-25,2018-11-05,2018-10-31,2018-10-21,0.33835,0.35478,0.3861,0.32982,0.43868
NEON.D01.HARV.DP1.00033,DB,1000,falling,gcc_90,2017-11-02,2017-10-30,2017-10-21,2017-11-03,2017-10-31,2017-10-24,2017-10-31,2017-10-28,2017-10-20,0.3391,0.35507,0.38634,0.33082,0.43829
NEON.D01.HARV.DP1.00033,DB,1000,falling,gcc_75,2019-10-21,2019-10-19,2019-10-13,2019-10-22,2019-10-20,2019-10-15,2019-10-20,2019-10-17,2019-10-12,0.34188,0.35417,0.38402,0.3345,0.42803
NEON.D01.HARV.DP1.00033,DB,1000,falling,gcc_75,2018-11-03,2018-11-01,2018-10-27,2018-11-04,2018-11-02,2018-10-29,2018-11-02,2018-10-31,2018-10-24,0.326,0.34533,0.37702,0.31901,0.43427
NEON.D01.HARV.DP1.00033,DB,1000,falling,gcc_75,2017-11-02,2017-10-31,2017-10-20,2017-11-03,2017-11-01,2017-10-23,2017-10-31,2017-10-29,2017-10-18,0.33772,0.35056,0.38254,0.33061,0.43288
NEON.D01.HARV.DP1.00033,DB,1000,falling,gcc_50,2019-10-21,2019-10-19,2019-10-14,2019-10-22,2019-10-20,2019-10-16,2019-10-20,2019-10-18,2019-10-13,0.33845,0.35128,0.37669,0.33061,0.42082
NEON.D01.HARV.DP1.00033,DB,1000,falling,gcc_50,2018-11-02,2018-10-31,2018-10-26,2018-11-03,2018-11-01,2018-10-29,2018-10-31,2018-10-30,2018-10-23,0.3228,0.34598,0.37418,0.3228,0.42346
NEON.D01.HARV.DP1.00033,DB,1000,falling,gcc_50,2017-11-02,2017-10-31,2017-10-21,2017-11-03,2017-11-01,2017-10-25,2017-10-31,2017-10-29,2017-10-17,0.33349,0.34675,0.37747,0.32631,0.42685
NEON.D01.HARV.DP1.00033,DB,1000,falling,gcc_mean,2019-10-21,2019-10-19,2019-10-14,2019-10-22,2019-10-20,2019-10-16,2019-10-20,2019-10-18,2019-10-13,0.33897,0.35162,0.37693,0.33113,0.42048
NEON.D01.HARV.DP1.00033,DB,1000,falling,gcc_mean,2018-11-02,2018-10-31,2018-10-26,2018-11-03,2018-11-01,2018-10-28,2018-10-31,2018-10-30,2018-10-24,0.32005,0.34321,0.37323,0.32005,0.42482
NEON.D01.HARV.DP1.00033,DB,1000,falling,gcc_mean,2017-11-02,2017-10-31,2017-10-21,2017-11-03,2017-11-01,2017-10-24,2017-10-31,2017-10-29,2017-10-19,0.33373,0.34636,0.37747,0.3267,0.4255
