Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD13Q1_006_Line_Y_250m,MOD13Q1_006_Sample_X_250m,MOD13Q1_006__250m_16_days_NDVI,MOD13Q1_006__250m_16_days_VI_Quality,MOD13Q1_006__250m_16_days_VI_Quality_bitmask,MOD13Q1_006__250m_16_days_VI_Quality_MODLAND,MOD13Q1_006__250m_16_days_VI_Quality_MODLAND_Description,MOD13Q1_006__250m_16_days_VI_Quality_VI_Usefulness,MOD13Q1_006__250m_16_days_VI_Quality_VI_Usefulness_Description,MOD13Q1_006__250m_16_days_VI_Quality_Aerosol_Quantity,MOD13Q1_006__250m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13Q1_006__250m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13Q1_006__250m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13Q1_006__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13Q1_006__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13Q1_006__250m_16_days_VI_Quality_Mixed_Clouds,MOD13Q1_006__250m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13Q1_006__250m_16_days_VI_Quality_Land/Water_Mask,MOD13Q1_006__250m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13Q1_006__250m_16_days_VI_Quality_Possible_snow/ice,MOD13Q1_006__250m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13Q1_006__250m_16_days_VI_Quality_Possible_shadow,MOD13Q1_006__250m_16_days_VI_Quality_Possible_shadow_Description
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2012-05-24,h12v04,3580.0,3273.0,0.8839,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2012-06-09,h12v04,3580.0,3273.0,0.8904,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2012-06-25,h12v04,3580.0,3273.0,0.9142,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2012-07-11,h12v04,3580.0,3273.0,0.8988,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2012-07-27,h12v04,3580.0,3273.0,0.9037,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2012-08-12,h12v04,3580.0,3273.0,0.8764,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2012-08-28,h12v04,3580.0,3273.0,0.876,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2012-09-13,h12v04,3580.0,3273.0,0.8849,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2012-09-29,h12v04,3580.0,3273.0,0.7436,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2012-10-15,h12v04,3580.0,3273.0,0.7208,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2012-10-31,h12v04,3580.0,3273.0,0.7409,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2012-11-16,h12v04,3580.0,3273.0,0.688,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2012-12-02,h12v04,3580.0,3273.0,0.7578,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2012-12-18,h12v04,3580.0,3273.0,0.7662,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-01-01,h12v04,3580.0,3273.0,0.4213,2066.0,0b0000100000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-01-17,h12v04,3580.0,3273.0,0.6638,34892.0,0b1000100001001100,0b00,VI produced with good quality,0b0011,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-02-02,h12v04,3580.0,3273.0,0.6138,4237.0,0b0001000010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-02-18,h12v04,3580.0,3273.0,0.446,2058.0,0b0000100000001010,0b10,"Pixel produced, but most probably cloudy",0b0010,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-03-06,h12v04,3580.0,3273.0,0.4276,2058.0,0b0000100000001010,0b10,"Pixel produced, but most probably cloudy",0b0010,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-03-22,h12v04,3580.0,3273.0,0.6661,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-04-07,h12v04,3580.0,3273.0,0.7094,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-04-23,h12v04,3580.0,3273.0,0.6916,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-05-09,h12v04,3580.0,3273.0,0.744,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-05-25,h12v04,3580.0,3273.0,0.8743,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-06-10,h12v04,3580.0,3273.0,0.8796,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-06-26,h12v04,3580.0,3273.0,0.9076,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-07-12,h12v04,3580.0,3273.0,0.9207,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-07-28,h12v04,3580.0,3273.0,0.891,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-08-13,h12v04,3580.0,3273.0,0.8891,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-08-29,h12v04,3580.0,3273.0,0.88,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-09-14,h12v04,3580.0,3273.0,0.8449,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-09-30,h12v04,3580.0,3273.0,0.7488,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-10-16,h12v04,3580.0,3273.0,0.6747,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-11-01,h12v04,3580.0,3273.0,0.7123,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-11-17,h12v04,3580.0,3273.0,0.6517,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-12-03,h12v04,3580.0,3273.0,0.4018,3098.0,0b0000110000011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2013-12-19,h12v04,3580.0,3273.0,0.7486,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-01-01,h12v04,3580.0,3273.0,0.655,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-01-17,h12v04,3580.0,3273.0,0.7621,2257.0,0b0000100011010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-02-02,h12v04,3580.0,3273.0,0.6316,36330.0,0b1000110111101010,0b10,"Pixel produced, but most probably cloudy",0b1010,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-02-18,h12v04,3580.0,3273.0,0.2509,2058.0,0b0000100000001010,0b10,"Pixel produced, but most probably cloudy",0b0010,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-03-06,h12v04,3580.0,3273.0,0.3859,3094.0,0b0000110000010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-03-22,h12v04,3580.0,3273.0,0.6705,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-04-07,h12v04,3580.0,3273.0,0.7006,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-04-23,h12v04,3580.0,3273.0,0.6444,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-05-09,h12v04,3580.0,3273.0,0.7231,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-05-25,h12v04,3580.0,3273.0,0.8214,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-06-10,h12v04,3580.0,3273.0,0.8387,35148.0,0b1000100101001100,0b00,VI produced with good quality,0b0011,Decreasing quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-06-26,h12v04,3580.0,3273.0,0.8956,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-07-12,h12v04,3580.0,3273.0,0.9038,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-07-28,h12v04,3580.0,3273.0,0.898,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-08-13,h12v04,3580.0,3273.0,0.8972,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-08-29,h12v04,3580.0,3273.0,0.9005,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-09-14,h12v04,3580.0,3273.0,0.8768,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-09-30,h12v04,3580.0,3273.0,0.7711,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-10-16,h12v04,3580.0,3273.0,0.6938,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-11-01,h12v04,3580.0,3273.0,0.6981,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-11-17,h12v04,3580.0,3273.0,0.7001,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-12-03,h12v04,3580.0,3273.0,0.6425,2517.0,0b0000100111010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2014-12-19,h12v04,3580.0,3273.0,0.7508,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2015-01-01,h12v04,3580.0,3273.0,0.6504,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2015-01-17,h12v04,3580.0,3273.0,0.6174,3294.0,0b0000110011011110,0b10,"Pixel produced, but most probably cloudy",0b0111,Decreasing quality,0b11,High,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2015-02-02,h12v04,3580.0,3273.0,0.6328,35294.0,0b1000100111011110,0b10,"Pixel produced, but most probably cloudy",0b0111,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2015-02-18,h12v04,3580.0,3273.0,0.3571,2058.0,0b0000100000001010,0b10,"Pixel produced, but most probably cloudy",0b0010,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2015-03-06,h12v04,3580.0,3273.0,0.3023,18445.0,0b0100100000001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2015-03-22,h12v04,3580.0,3273.0,0.3788,3098.0,0b0000110000011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2015-04-07,h12v04,3580.0,3273.0,0.6968,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
NEON.D01.HARV.DP1.00033,4243,42.5395987111944,-72.1758651895385,2015-04-23,h12v04,3580.0,3273.0,0.6477,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
